Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/auth/csrf [login ramp],1000,0,9900,18874.774996428114,218.17337500397116,79709.52479197877,80.0,1.756811563735761,0.0,9900,20000,29000,40000,59000,66000,72000,74000,80000,80000,80000
,Aggregated,1000,0,9900,18874.774996428114,218.17337500397116,79709.52479197877,80.0,1.756811563735761,0.0,9900,20000,29000,40000,59000,66000,72000,74000,80000,80000,80000
